Bedroom,Landsize,YearBuilt,RegionName
4,642,1970,South-Eastern Metropolitan
4,650,1970,South-Eastern Metropolitan
3,553,1975,Northern Metropolitan
3,637,1990,Northern Metropolitan
3,606,2005,Northern Metropolitan
4,635,1985,Northern Metropolitan
3,606,1975,Northern Metropolitan
4,469,2010,Northern Metropolitan
4,558,1980,Northern Metropolitan
3,420,2012,Northern Metropolitan
4,656,1980,Northern Metropolitan
2,351,2000,Northern Metropolitan
2,157,2000,Northern Metropolitan
3,524,1970,Northern Metropolitan
3,388,2012,Northern Metropolitan
4,548,1985,Northern Metropolitan
4,571,1997,Northern Metropolitan
3,321,2011,Northern Metropolitan
3,390,2007,Northern Metropolitan
2,214,2000,Northern Metropolitan
4,400,2011,Northern Metropolitan
3,525,1980,Northern Metropolitan
3,553,1980,Northern Metropolitan
3,536,1980,Northern Metropolitan
4,854,1995,Northern Metropolitan
3,167,2011,Northern Metropolitan
3,535,1970,Northern Metropolitan
3,716,1979,Northern Metropolitan
3,534,1990,Northern Metropolitan
4,614,2006,Northern Metropolitan
3,555,1966,Northern Metropolitan
4,530,1993,Northern Metropolitan
3,592,1970,Northern Metropolitan
4,570,1980,Northern Metropolitan
3,209,2014,Northern Metropolitan
3,592,1979,Northern Metropolitan
3,124,1970,Northern Metropolitan
3,566,1990,Northern Metropolitan
2,225,1995,Northern Metropolitan
4,510,2000,Northern Metropolitan
4,617,2008,Northern Metropolitan
3,570,1975,Northern Metropolitan
3,572,1985,Northern Metropolitan
3,527,1980,Northern Metropolitan
4,350,2008,Northern Metropolitan
4,672,1996,Northern Metropolitan
3,536,1985,Northern Metropolitan
3,536,1983,Northern Metropolitan
3,461,2010,Northern Metropolitan
5,612,2001,Northern Metropolitan
3,545,1985,Northern Metropolitan
5,349,2010,Northern Metropolitan
4,578,2006,Northern Metropolitan
3,691,1970,Northern Metropolitan
3,492,2011,Northern Metropolitan
4,568,2005,Northern Metropolitan
4,612,2005,Northern Metropolitan
4,376,2010,Northern Metropolitan
3,225,2008,Western Metropolitan
5,700,1988,Western Metropolitan
3,683,1920,Western Metropolitan
2,649,1950,Western Metropolitan
2,646,1950,Western Metropolitan
3,291,2013,Western Metropolitan
3,789,1890,Western Metropolitan
3,648,1910,Western Metropolitan
3,396,1950,Western Metropolitan
3,253,1997,Western Metropolitan
2,170,1994,Western Metropolitan
3,319,1920,Western Metropolitan
3,858,1938,Western Metropolitan
3,374,2015,Western Metropolitan
3,160,1985,Western Metropolitan
3,618,1960,Western Metropolitan
3,411,1996,Western Metropolitan
3,400,1910,Western Metropolitan
3,533,1950,Western Metropolitan
3,684,1950,Western Metropolitan
2,263,1980,Western Metropolitan
4,256,2015,Western Metropolitan
3,551,1950,Western Metropolitan
2,156,1994,Western Metropolitan
2,477,1960,Western Metropolitan
4,601,2010,Western Metropolitan
2,121,1970,Western Metropolitan
2,250,1988,Western Metropolitan
5,877,2005,Western Metropolitan
3,190,1999,Western Metropolitan
4,638,1900,Western Metropolitan
2,244,1915,Western Metropolitan
3,188,1900,Western Metropolitan
4,503,2008,Western Metropolitan
4,475,2007,Western Metropolitan
3,619,1930,Western Metropolitan
4,519,1930,Western Metropolitan
4,638,1900,Western Metropolitan
3,862,1970,Western Metropolitan
2,1011,1970,Western Metropolitan
5,657,1930,Western Metropolitan
3,688,1930,Western Metropolitan
2,752,1990,Western Metropolitan
6,860,1930,Western Metropolitan
3,533,1955,Western Metropolitan
4,554,1940,Western Metropolitan
3,226,2000,Western Metropolitan
2,201,1995,Western Metropolitan
4,715,1920,Western Metropolitan
4,650,1950,Western Metropolitan
4,288,1980,Western Metropolitan
2,168,2008,Western Metropolitan
3,549,1950,Western Metropolitan
4,291,1920,Western Metropolitan
2,225,1990,Western Metropolitan
3,687,2016,Western Metropolitan
3,227,2005,Western Metropolitan
3,411,1990,Western Metropolitan
1,46,1970,Western Metropolitan
1,62,1960,Western Metropolitan
5,697,1920,Western Metropolitan
3,387,1900,Western Metropolitan
1,845,1977,Western Metropolitan
2,856,1950,Western Metropolitan
3,176,2011,Western Metropolitan
3,173,2007,Western Metropolitan
3,203,2016,Western Metropolitan
3,276,1910,Western Metropolitan
3,138,1982,Western Metropolitan
5,590,1880,Western Metropolitan
2,921,1970,Western Metropolitan
3,255,2007,Western Metropolitan
2,337,1940,Western Metropolitan
4,616,1900,Western Metropolitan
2,470,1937,Western Metropolitan
3,223,2002,Western Metropolitan
3,445,1960,Western Metropolitan
4,951,1930,Western Metropolitan
4,465,1940,Western Metropolitan
4,543,2015,Western Metropolitan
5,1012,1915,Western Metropolitan
3,665,1886,Western Metropolitan
4,205,2010,Western Metropolitan
4,920,1990,Western Metropolitan
3,116,2001,Western Metropolitan
3,658,1950,Western Metropolitan
6,423,1995,Western Metropolitan
3,320,2006,Western Metropolitan
4,836,2006,Western Metropolitan
4,558,1925,Western Metropolitan
3,572,1950,Western Metropolitan
4,766,1920,Western Metropolitan
6,1212,1970,Western Metropolitan
4,465,1970,Western Metropolitan
5,664,1930,Western Metropolitan
3,580,1950,Western Metropolitan
3,1023,1920,Western Metropolitan
2,105,1970,Western Metropolitan
3,607,1960,Western Metropolitan
4,810,1950,Western Metropolitan
3,233,1990,Western Metropolitan
5,334,2016,Western Metropolitan
4,590,1910,Western Metropolitan
3,207,2000,Western Metropolitan
4,354,2015,Western Metropolitan
3,719,2010,Western Metropolitan
2,88,1960,Western Metropolitan
2,999,1970,Western Metropolitan
3,607,1940,Western Metropolitan
3,189,2009,Western Metropolitan
5,463,1930,Western Metropolitan
4,521,1945,Western Metropolitan
2,82,1970,Western Metropolitan
2,92,1970,Western Metropolitan
3,161,2012,Western Metropolitan
2,173,2009,Western Metropolitan
3,811,1925,Western Metropolitan
3,256,2000,Western Metropolitan
2,304,1950,Western Metropolitan
3,337,1940,Western Metropolitan
2,314,1940,Western Metropolitan
3,470,1968,Western Metropolitan
4,505,2013,Western Metropolitan
3,242,2013,Western Metropolitan
3,196,1998,Western Metropolitan
5,616,1950,Western Metropolitan
3,688,1950,Western Metropolitan
3,356,2011,Western Metropolitan
4,179,1995,Western Metropolitan
3,556,1940,Western Metropolitan
5,614,1970,Western Metropolitan
4,740,1950,Western Metropolitan
3,846,1940,Western Metropolitan
3,236,2000,Western Metropolitan
5,607,2016,Western Metropolitan
3,585,1950,Western Metropolitan
4,607,1950,Western Metropolitan
4,182,2015,Western Metropolitan
4,886,1950,Western Metropolitan
3,630,1930,Northern Metropolitan
2,537,1950,Northern Metropolitan
4,381,1890,Northern Metropolitan
4,575,2015,Northern Metropolitan
3,735,1950,Northern Metropolitan
3,382,1950,Northern Metropolitan
3,235,1900,Northern Metropolitan
3,496,1910,Northern Metropolitan
3,327,1910,Northern Metropolitan
2,140,2008,Northern Metropolitan
3,185,1990,Northern Metropolitan
4,490,2007,Northern Metropolitan
3,553,1930,Northern Metropolitan
3,309,2000,Northern Metropolitan
2,116,1985,Northern Metropolitan
2,1658,1970,Northern Metropolitan
3,574,1925,Northern Metropolitan
3,697,1925,Northern Metropolitan
4,485,1920,Northern Metropolitan
3,292,1930,Northern Metropolitan
4,368,1915,Northern Metropolitan
3,579,1960,Northern Metropolitan
4,474,1920,Northern Metropolitan
3,324,1950,Northern Metropolitan
3,320,1910,Northern Metropolitan
4,476,1977,Northern Metropolitan
3,540,1960,Northern Metropolitan
3,650,1950,Northern Metropolitan
3,609,1960,Northern Metropolitan
3,599,1960,Northern Metropolitan
4,607,2015,Northern Metropolitan
4,613,1970,Northern Metropolitan
2,621,1960,Northern Metropolitan
4,374,2005,Northern Metropolitan
3,604,1970,Northern Metropolitan
4,467,1997,Northern Metropolitan
3,195,2000,Northern Metropolitan
0,605,1960,Northern Metropolitan
2,640,1970,Northern Metropolitan
3,208,2011,Northern Metropolitan
9,592,1960,Northern Metropolitan
3,528,1965,Northern Metropolitan
4,209,1960,Northern Metropolitan
3,297,2012,Northern Metropolitan
4,254,1990,Northern Metropolitan
3,314,1970,Northern Metropolitan
1,69,1960,Northern Metropolitan
3,589,1961,Northern Metropolitan
3,404,1960,Northern Metropolitan
3,592,1960,Northern Metropolitan
3,585,1960,Northern Metropolitan
3,587,1970,Northern Metropolitan
3,720,1950,Northern Metropolitan
3,622,1970,Northern Metropolitan
3,603,1940,Northern Metropolitan
3,533,1965,Northern Metropolitan
2,97,1970,Northern Metropolitan
3,738,2010,Northern Metropolitan
4,567,1950,Northern Metropolitan
3,602,1950,Northern Metropolitan
3,585,1960,Northern Metropolitan
3,578,1960,Northern Metropolitan
3,247,2011,Northern Metropolitan
3,207,2007,Northern Metropolitan
3,1069,1960,Northern Metropolitan
4,625,1960,Northern Metropolitan
2,687,1960,Northern Metropolitan
3,164,2003,Northern Metropolitan
3,400,1960,Northern Metropolitan
3,603,1960,Northern Metropolitan
3,621,1960,Northern Metropolitan
5,737,1990,Northern Metropolitan
3,616,1960,Northern Metropolitan
2,779,1950,Northern Metropolitan
4,308,2015,Northern Metropolitan
3,570,1968,Northern Metropolitan
3,671,1960,Northern Metropolitan
4,638,1960,Northern Metropolitan
4,367,2012,Northern Metropolitan
3,616,1960,Northern Metropolitan
3,642,2008,Northern Metropolitan
3,589,1960,Northern Metropolitan
4,685,1960,Northern Metropolitan
3,581,1960,Northern Metropolitan
3,593,1965,Northern Metropolitan
3,427,1995,Northern Metropolitan
3,536,1960,Northern Metropolitan
2,569,1960,Northern Metropolitan
4,690,1950,Northern Metropolitan
3,584,1960,Northern Metropolitan
3,689,1960,Northern Metropolitan
3,595,1960,Northern Metropolitan
3,603,1960,Northern Metropolitan
4,652,1970,Northern Metropolitan
3,219,2010,Eastern Metropolitan
4,1014,1960,Eastern Metropolitan
4,738,1985,Eastern Metropolitan
3,968,1955,Eastern Metropolitan
3,720,1960,Eastern Metropolitan
4,659,1992,Eastern Metropolitan
4,793,1980,Eastern Metropolitan
3,944,1981,Eastern Metropolitan
4,728,1970,Eastern Metropolitan
3,640,1980,Eastern Metropolitan
2,733,1950,Eastern Metropolitan
3,750,1960,Eastern Metropolitan
4,737,1950,Eastern Metropolitan
3,1059,1956,Eastern Metropolitan
3,932,1986,Eastern Metropolitan
3,212,2002,Eastern Metropolitan
4,722,1970,Eastern Metropolitan
3,132,1880,Northern Metropolitan
3,2782,2000,Northern Metropolitan
4,177,1890,Northern Metropolitan
3,138,1900,Northern Metropolitan
2,106,1890,Northern Metropolitan
3,113,1890,Northern Metropolitan
2,157,1900,Northern Metropolitan
4,186,1902,Northern Metropolitan
1,87,1980,Northern Metropolitan
4,286,1890,Northern Metropolitan
2,81,1990,Northern Metropolitan
2,6261,1999,Northern Metropolitan
2,63,1900,Northern Metropolitan
2,131,1900,Northern Metropolitan
2,87,2000,Northern Metropolitan
3,718,2006,Northern Metropolitan
3,60,1950,Northern Metropolitan
2,470,2007,Northern Metropolitan
2,6367,1930,Northern Metropolitan
2,4421,2011,Northern Metropolitan
1,1730,2011,Northern Metropolitan
4,225,1862,Northern Metropolitan
1,782,1998,Northern Metropolitan
3,203,1890,Northern Metropolitan
2,125,2000,Northern Metropolitan
4,150,1890,Northern Metropolitan
2,4580,1900,Northern Metropolitan
5,304,1881,Northern Metropolitan
3,506,1880,Northern Metropolitan
3,104,1890,Northern Metropolitan
2,100,1890,Northern Metropolitan
4,233,1890,Northern Metropolitan
3,445,1890,Northern Metropolitan
4,188,1900,Northern Metropolitan
3,193,1910,Northern Metropolitan
3,203,1890,Northern Metropolitan
2,150,1890,Northern Metropolitan
3,118,1905,Northern Metropolitan
2,4332,2010,Northern Metropolitan
2,104,1880,Northern Metropolitan
2,107,1910,Northern Metropolitan
4,266,1950,Northern Metropolitan
2,197,1900,Northern Metropolitan
3,357,1880,Northern Metropolitan
3,112,2000,Northern Metropolitan
2,223,1885,Northern Metropolitan
3,77,2016,Northern Metropolitan
2,4296,2012,Northern Metropolitan
3,127,1890,Northern Metropolitan
3,202,1898,Northern Metropolitan
2,4296,2011,Northern Metropolitan
3,176,1900,Northern Metropolitan
3,188,2000,Northern Metropolitan
2,4296,2011,Northern Metropolitan
4,127,2008,Northern Metropolitan
2,182,1880,Northern Metropolitan
2,183,1890,Northern Metropolitan
2,184,1900,Northern Metropolitan
3,138,1900,Northern Metropolitan
3,139,1900,Northern Metropolitan
2,176,1890,Northern Metropolitan
2,164,1890,Northern Metropolitan
4,248,1890,Northern Metropolitan
1,133,1880,Northern Metropolitan
2,362,1930,Northern Metropolitan
2,186,1890,Northern Metropolitan
3,244,1910,Northern Metropolitan
4,185,1900,Northern Metropolitan
4,150,1890,Northern Metropolitan
4,406,1910,Northern Metropolitan
3,266,1910,Northern Metropolitan
3,560,1980,Northern Metropolitan
3,402,1915,Northern Metropolitan
3,179,1900,Northern Metropolitan
2,136,1900,Northern Metropolitan
2,140,1890,Northern Metropolitan
4,162,1905,Northern Metropolitan
3,294,1900,Northern Metropolitan
3,272,1885,Northern Metropolitan
3,244,1940,Northern Metropolitan
2,225,1930,Northern Metropolitan
1,818,1880,Northern Metropolitan
2,274,1930,Northern Metropolitan
3,320,1940,Northern Metropolitan
2,472,1960,Northern Metropolitan
3,180,1991,Northern Metropolitan
2,209,1890,Northern Metropolitan
3,143,1890,Northern Metropolitan
3,226,2002,Northern Metropolitan
5,432,1915,Northern Metropolitan
2,180,1900,Northern Metropolitan
4,616,1888,Northern Metropolitan
4,302,1928,Northern Metropolitan
3,293,1900,Northern Metropolitan
3,459,2003,Northern Metropolitan
3,185,1900,Northern Metropolitan
2,150,1890,Northern Metropolitan
2,807,1970,Northern Metropolitan
3,223,1910,Northern Metropolitan
2,234,1890,Northern Metropolitan
3,226,1910,Northern Metropolitan
3,209,1890,Northern Metropolitan
2,207,1960,Western Metropolitan
1,665,1970,Western Metropolitan
2,215,1910,Western Metropolitan
3,323,1900,Western Metropolitan
2,313,1915,Western Metropolitan
3,458,1930,Western Metropolitan
4,369,1910,Western Metropolitan
3,265,1910,Western Metropolitan
2,253,1910,Western Metropolitan
2,260,1940,Western Metropolitan
3,112,2010,Western Metropolitan
3,246,1940,Western Metropolitan
3,242,1920,Western Metropolitan
2,355,1890,Western Metropolitan
2,274,2000,Western Metropolitan
2,556,2010,Western Metropolitan
3,361,1940,Western Metropolitan
2,451,1910,Western Metropolitan
2,222,1920,Western Metropolitan
2,132,1970,Western Metropolitan
2,258,1900,Western Metropolitan
3,102,2011,Western Metropolitan
4,799,1910,Western Metropolitan
1,1783,1975,Western Metropolitan
3,125,2000,Western Metropolitan
2,277,1890,Western Metropolitan
2,65,2014,Western Metropolitan
2,184,1900,Western Metropolitan
2,212,1900,Western Metropolitan
2,320,1900,Western Metropolitan
4,319,1915,Western Metropolitan
4,319,1915,Western Metropolitan
3,164,1900,Western Metropolitan
3,497,1890,Western Metropolitan
4,154,2007,Western Metropolitan
2,210,1900,Western Metropolitan
3,164,2008,Western Metropolitan
3,190,1930,Western Metropolitan
2,882,1970,Western Metropolitan
3,211,1910,Western Metropolitan
3,204,1990,Western Metropolitan
4,250,2000,Western Metropolitan
2,2794,2000,Western Metropolitan
2,267,1890,Western Metropolitan
3,219,2011,Western Metropolitan
3,452,1913,Western Metropolitan
2,172,1900,Western Metropolitan
2,1783,1960,Western Metropolitan
3,267,1900,Western Metropolitan
2,43,2010,Western Metropolitan
2,318,1910,Western Metropolitan
2,1909,2007,Western Metropolitan
3,312,1880,Western Metropolitan
4,180,1994,Western Metropolitan
4,446,1920,Western Metropolitan
2,88,2000,Western Metropolitan
2,241,1915,Western Metropolitan
3,334,1920,Western Metropolitan
3,121,2014,Western Metropolitan
2,353,1930,Western Metropolitan
3,162,2015,Western Metropolitan
4,593,1910,Western Metropolitan
2,231,1940,Western Metropolitan
4,594,1900,Western Metropolitan
3,219,1900,Western Metropolitan
3,240,1930,Western Metropolitan
4,388,1920,Western Metropolitan
2,189,2001,Eastern Metropolitan
3,617,1960,Eastern Metropolitan
4,866,1970,Eastern Metropolitan
4,294,2010,Eastern Metropolitan
2,581,1970,Eastern Metropolitan
3,590,1960,Eastern Metropolitan
1,76,1970,Eastern Metropolitan
4,611,1960,Eastern Metropolitan
3,651,1960,Eastern Metropolitan
6,704,1950,Eastern Metropolitan
2,296,1998,Eastern Metropolitan
4,653,1970,Eastern Metropolitan
4,607,1960,Eastern Metropolitan
4,851,1960,Eastern Metropolitan
4,586,1970,Eastern Metropolitan
3,638,1960,Eastern Metropolitan
3,601,1970,Eastern Metropolitan
4,690,1970,Eastern Metropolitan
3,608,1960,Eastern Metropolitan
4,497,1970,Eastern Metropolitan
4,567,1970,South-Eastern Metropolitan
3,609,1970,South-Eastern Metropolitan
3,535,1970,South-Eastern Metropolitan
6,1200,1970,South-Eastern Metropolitan
3,704,1970,South-Eastern Metropolitan
4,771,1970,South-Eastern Metropolitan
4,702,1970,South-Eastern Metropolitan
3,684,1970,South-Eastern Metropolitan
4,597,1970,South-Eastern Metropolitan
4,597,1970,South-Eastern Metropolitan
4,650,1970,South-Eastern Metropolitan
2,150,1970,South-Eastern Metropolitan
4,542,1970,South-Eastern Metropolitan
4,535,1970,South-Eastern Metropolitan
4,767,1970,South-Eastern Metropolitan
3,616,1970,South-Eastern Metropolitan
5,672,1970,South-Eastern Metropolitan
3,539,1971,South-Eastern Metropolitan
4,752,1971,South-Eastern Metropolitan
4,544,1972,South-Eastern Metropolitan
2,128,1972,South-Eastern Metropolitan
3,656,1972,South-Eastern Metropolitan
3,534,1975,South-Eastern Metropolitan
3,532,1975,South-Eastern Metropolitan
3,7514,1975,South-Eastern Metropolitan
3,540,1975,South-Eastern Metropolitan
3,624,1962,Eastern Victoria
3,691,1960,Eastern Victoria
3,632,1960,Eastern Victoria
3,657,1975,Eastern Victoria
4,599,1960,Eastern Victoria
3,590,1978,Eastern Victoria
3,586,1960,Eastern Victoria
5,619,1975,South-Eastern Metropolitan
2,197,1975,South-Eastern Metropolitan
4,676,1975,South-Eastern Metropolitan
4,576,1975,South-Eastern Metropolitan
3,795,1975,South-Eastern Metropolitan
3,532,1975,South-Eastern Metropolitan
2,421,1975,South-Eastern Metropolitan
3,694,1975,South-Eastern Metropolitan
4,384,1975,South-Eastern Metropolitan
4,438,1975,South-Eastern Metropolitan
5,720,1975,South-Eastern Metropolitan
5,685,1975,South-Eastern Metropolitan
4,474,2010,Southern Metropolitan
3,236,2004,Southern Metropolitan
4,696,1920,Southern Metropolitan
4,558,1925,Southern Metropolitan
3,665,1930,Northern Victoria
4,978,1980,Northern Victoria
3,412,1950,Northern Victoria
3,1290,1988,Northern Victoria
4,20200,1985,Northern Victoria
3,900,1970,Northern Victoria
3,21600,1960,Northern Victoria
4,1011,2017,Northern Victoria
4,40469,1990,Northern Victoria
4,634,1980,Western Metropolitan
5,551,1975,Western Metropolitan
4,561,1970,Western Metropolitan
3,552,1980,Western Metropolitan
3,259,1970,Western Metropolitan
3,375,1975,Western Metropolitan
4,729,1980,Western Metropolitan
4,213,1970,Western Metropolitan
3,571,1870,Western Metropolitan
3,606,1980,Western Metropolitan
3,564,1960,Western Metropolitan
4,578,1980,Western Metropolitan
3,550,1960,Western Metropolitan
3,549,1980,Western Metropolitan
